rowIndex,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,hasClaim
9128,0.091,81,7,0,1,32,1,29,0,85,5,3,4,3,2,1,18,1,1
9129,0.07200000000000001,156,1,1,0,32,1,31,0,76,6,18,4,3,5,3,6,2,1
9130,0.341,419,6,1,0,0,2,53,0,62,1,10,4,3,7,4,6,1,1
9131,0.225,355,8,1,0,32,1,60,0,50,5,8,1,3,5,5,19,1,1
9132,0.249,342,2,0,0,20,0,49,0,50,5,8,4,3,6,2,16,1,1
9133,0.24600000000000002,154,1,0,1,32,1,40,1,90,5,5,4,3,3,2,17,1,1
9134,0.14,480,4,0,0,39,0,59,0,50,5,4,4,3,2,1,15,1,1
9135,0.439,411,3,1,0,30,2,54,0,50,8,9,4,1,1,0,8,1,1
9136,0.9159999999999999,218,8,1,0,29,2,41,0,100,8,6,1,3,0,0,6,1,1
9137,0.087,105,2,1,0,32,0,27,0,72,5,6,4,1,3,2,15,1,1
9138,0.166,502,3,1,0,0,1,73,1,55,5,13,4,3,7,5,8,1,1
9139,0.083,292,6,1,1,32,0,43,0,95,7,7,4,3,5,4,18,1,1
9140,0.5,385,4,1,0,44,2,50,0,50,5,16,2,1,9,3,7,1,1
9141,0.818,498,0,0,0,25,3,61,0,52,4,12,2,1,6,5,14,1,1
9142,0.003,173,8,1,0,32,0,35,0,72,3,9,4,3,3,3,13,2,1
9143,0.539,254,0,1,0,32,2,46,0,95,6,17,2,1,6,3,9,0,1
9144,0.023,69,7,1,1,32,0,24,0,95,1,14,4,3,7,5,17,0,1
9145,0.33799999999999997,252,0,1,0,29,0,48,0,64,1,10,4,3,7,2,11,1,1
9146,0.207,45,8,1,1,32,1,24,0,100,5,9,5,1,5,5,20,1,1
9147,0.079,180,2,1,0,29,1,34,0,50,4,9,4,3,6,4,9,1,1
9148,0.598,262,8,1,0,34,1,40,0,72,5,14,4,3,9,3,3,1,1
9149,0.249,305,4,1,1,32,1,43,0,50,5,8,4,3,6,2,3,1,1
9150,0.924,126,7,0,1,32,1,28,0,95,5,4,4,3,3,2,18,1,1
9151,0.3,683,2,1,0,39,0,77,1,50,5,9,4,3,7,4,11,0,1
9152,0.024,246,6,0,0,0,2,41,0,63,5,6,4,3,4,2,11,0,1
9153,0.086,106,7,1,0,47,1,32,0,80,5,13,2,1,7,5,20,1,1
9154,0.021,110,4,0,1,32,1,35,0,76,5,5,4,3,3,2,16,0,1
9155,0.583,124,5,1,1,32,1,32,0,57,5,12,5,3,8,4,15,1,1
9156,0.7490000000000001,263,7,1,0,32,1,40,0,72,4,14,5,1,5,3,18,0,1
9157,0.6659999999999999,314,3,0,0,32,0,48,0,62,5,5,4,3,4,2,15,1,1
9158,0.002,258,0,1,0,32,1,40,0,50,1,17,4,3,9,3,11,2,1
9159,0.249,222,4,0,0,32,1,36,0,50,5,4,4,3,5,2,14,1,1
9160,0.249,563,0,1,0,4,2,66,0,50,5,8,4,3,6,4,11,1,1
9161,0.6659999999999999,314,3,0,0,32,0,48,0,62,5,5,4,3,4,2,15,1,1
9162,0.083,107,6,1,1,32,0,28,0,80,5,3,4,3,3,1,17,0,1
9163,0.867,692,6,1,0,39,0,75,1,50,5,5,4,3,5,2,13,2,1
9164,0.499,439,4,0,0,44,1,57,0,50,5,17,2,1,9,3,8,0,1
9165,0.45,136,3,0,0,32,1,30,1,100,5,5,4,3,5,2,7,1,1
9166,0.1,471,0,1,0,39,0,75,0,50,5,9,4,3,6,2,16,1,1
9167,0.591,417,0,0,0,32,1,54,0,50,5,7,2,1,5,2,8,1,1
9168,0.132,184,3,0,0,32,2,33,0,85,5,5,4,3,3,2,14,2,1
9169,0.65,174,1,0,0,32,3,32,0,51,5,9,4,3,7,2,15,0,1
9170,0.107,51,8,0,1,32,0,25,0,85,5,6,4,3,3,2,20,1,1
9171,0.158,338,3,0,0,39,0,63,0,51,5,5,4,3,3,2,7,1,1
9172,0.33299999999999996,141,8,1,0,32,1,41,0,60,5,1,1,3,2,2,7,1,1
9173,0.75,177,0,1,0,32,2,35,0,90,3,10,4,3,6,5,5,1,1
9174,0.662,117,5,0,0,32,1,28,1,60,5,9,4,3,4,2,13,1,1
9175,0.6659999999999999,302,6,1,0,0,1,44,0,50,7,11,5,3,6,3,11,0,1
9176,0.583,218,3,0,1,34,0,37,0,52,4,9,4,3,6,4,14,2,1
9177,0.6659999999999999,110,8,0,0,32,0,30,0,76,5,2,1,3,2,2,13,1,1
9178,0.065,356,5,1,0,27,2,48,0,50,8,5,4,3,2,4,15,1,1
9179,0.019,479,0,1,0,34,0,58,1,50,5,10,4,3,7,4,16,1,1
9180,0.25,463,1,0,0,39,0,70,0,54,5,10,4,3,6,4,16,0,1
9181,0.6659999999999999,647,4,1,0,39,0,78,1,95,5,15,4,3,9,3,14,0,1
9182,0.7490000000000001,140,2,0,0,0,1,33,0,68,4,9,4,3,5,4,5,1,1
9183,0.036000000000000004,514,3,1,0,32,1,61,0,100,5,4,4,3,4,1,12,0,1
9184,0.154,263,8,0,0,0,0,40,0,60,5,7,1,3,5,4,14,1,1
9185,0.33299999999999996,130,8,1,1,32,0,29,0,95,5,6,4,1,4,2,12,1,1
9186,0.524,296,8,0,0,34,1,47,0,50,5,2,1,3,3,2,15,1,1
9187,0.5920000000000001,580,7,1,0,39,0,69,0,53,5,4,4,3,2,1,18,1,1
9188,0.382,263,0,1,0,25,0,41,0,50,5,10,2,1,7,4,1,1,1
9189,0.083,470,5,0,0,29,0,58,0,50,7,5,4,3,3,2,20,1,1
9190,0.33299999999999996,678,7,1,0,39,0,74,0,50,5,11,5,1,5,5,12,1,1
9191,0.083,323,0,1,1,32,1,46,0,72,5,8,2,1,5,2,3,1,1
9192,0.166,134,4,0,0,32,1,30,0,90,5,7,4,3,6,2,20,1,1
9193,0.147,278,8,1,0,29,2,49,0,50,7,9,5,1,4,5,19,1,1
9194,0.428,94,6,0,0,32,1,32,0,95,5,6,4,3,5,4,17,1,1
9195,0.027000000000000003,141,2,1,1,32,2,31,0,65,6,12,5,3,9,5,17,0,1
9196,0.013999999999999999,383,5,1,0,34,1,51,0,50,5,11,2,1,7,4,11,1,1
9197,0.75,72,5,0,0,32,2,25,0,100,5,4,4,3,3,2,14,1,1
9198,0.249,480,6,1,0,32,1,58,0,50,1,18,4,3,8,3,9,0,1
9199,0.040999999999999995,412,6,1,0,44,2,52,0,66,6,16,5,1,3,3,10,2,1
9200,0.41600000000000004,278,0,0,0,27,2,42,0,51,5,7,4,3,6,2,16,1,1
9201,0.166,611,2,0,0,44,0,70,0,50,5,9,4,3,6,4,15,1,1
9202,0.285,306,8,1,0,32,0,43,1,50,2,23,4,3,9,3,17,0,1
9203,0.799,368,3,0,0,32,1,50,0,50,7,11,2,1,6,5,20,1,1
9204,0.6890000000000001,425,1,1,0,32,2,68,0,50,4,10,2,1,5,4,15,1,1
9205,0.5,186,0,1,1,32,0,34,0,85,1,9,4,3,6,2,17,1,1
9206,0.249,441,7,1,0,32,1,57,1,50,4,13,5,3,7,3,17,1,1
9207,0.598,123,7,1,1,0,0,28,0,100,5,3,4,3,2,2,5,1,1
9208,0.7440000000000001,153,1,0,0,32,2,34,0,85,5,14,2,1,7,5,8,0,1
9209,0.049,373,6,1,0,32,1,50,0,52,5,8,4,3,5,4,20,1,1
9210,0.845,306,3,1,0,32,0,59,0,50,3,14,4,3,6,3,4,0,1
9211,0.499,262,0,0,0,32,2,49,0,51,5,8,4,3,7,2,7,1,1
9212,0.10300000000000001,86,5,0,0,32,1,26,0,76,5,4,4,3,3,2,15,1,1
9213,0.5,160,4,0,0,32,1,31,0,85,5,10,2,1,7,4,15,1,1
9214,0.003,531,2,1,0,39,0,62,0,50,5,15,5,3,9,5,12,0,1
9215,0.098,100,8,0,1,32,1,27,0,148,5,0,4,3,1,1,13,1,1
9216,0.071,374,3,1,0,25,3,50,0,50,7,14,2,1,7,5,12,1,1
9217,0.499,417,8,1,0,32,0,62,0,50,5,13,4,1,5,5,17,0,1
9218,0.33299999999999996,296,7,1,0,39,0,74,0,50,7,7,4,3,5,4,16,1,1
9219,0.833,462,1,0,0,32,1,58,0,50,5,13,5,3,8,4,8,1,1
9220,0.25,217,2,0,0,32,2,36,0,75,2,12,2,1,7,3,15,1,1
9221,0.9,307,5,1,0,32,0,49,1,50,5,15,2,1,7,3,14,0,1
9222,0.142,226,0,1,1,0,2,37,0,68,6,17,4,3,7,3,16,2,1
9223,1.0,214,7,1,1,32,0,43,0,90,8,6,4,1,4,2,17,1,1
9224,0.9159999999999999,102,4,1,1,10,1,27,0,95,5,6,4,1,4,2,14,1,1
9225,0.166,87,4,0,1,32,1,26,0,118,2,4,5,3,1,1,18,1,1
9226,0.636,165,5,1,1,32,1,31,0,95,7,7,4,3,5,4,5,1,1
9227,0.053,179,8,1,0,32,0,36,0,90,5,12,4,3,8,3,12,1,1
9228,0.099,203,2,1,0,32,0,34,0,72,5,16,5,3,8,3,16,2,1
9229,0.9159999999999999,550,7,1,0,0,0,64,1,50,4,13,5,1,4,3,18,0,1
9230,0.9670000000000001,504,2,1,0,39,0,72,1,50,5,12,4,3,8,5,20,0,1
9231,0.16899999999999998,640,1,1,0,39,0,73,0,50,5,11,4,3,7,2,14,1,1
9232,0.7490000000000001,109,2,0,0,32,1,28,0,72,1,9,4,3,8,2,13,1,1
9233,0.33299999999999996,168,4,1,0,32,1,32,0,60,5,10,4,3,6,4,17,1,1
9234,0.58,207,5,1,0,34,1,38,0,100,6,12,4,3,4,3,12,0,1
9235,0.084,137,8,0,1,32,1,33,0,100,5,2,1,3,2,2,18,1,1
9236,0.249,232,8,1,1,0,2,39,0,118,5,5,1,3,4,2,16,1,1
9237,0.389,266,5,1,0,29,2,40,0,50,7,10,2,1,4,5,5,1,1
9238,0.75,296,3,1,1,32,1,43,1,50,5,8,4,3,6,2,11,1,1
9239,0.013999999999999999,144,4,1,0,32,2,41,0,72,7,12,2,1,7,5,14,0,1
9240,0.192,236,2,0,0,32,1,38,0,56,4,10,4,3,6,5,15,1,1
9241,0.41600000000000004,54,1,1,1,32,1,24,0,95,5,11,2,1,7,4,6,1,1
9242,0.038,629,5,1,0,39,0,71,0,50,4,10,4,3,6,4,6,1,1
9243,0.5,410,8,0,0,32,0,55,0,50,5,2,1,3,2,2,11,1,1
9244,0.057,55,8,1,1,32,1,26,0,80,5,2,4,3,3,2,12,1,1
9245,0.67,348,3,0,0,0,1,49,0,112,5,14,2,1,8,5,17,1,1
9246,0.33299999999999996,322,4,0,0,32,0,49,0,58,5,5,4,3,4,2,15,1,1
9247,0.22399999999999998,599,3,0,0,32,1,72,0,53,5,5,4,3,4,2,16,1,1
9248,0.249,354,7,1,0,0,2,71,0,50,8,6,4,1,1,0,12,2,1
9249,0.299,676,0,1,0,39,0,76,0,50,2,12,4,3,8,4,6,0,1
9250,0.833,629,2,1,0,0,1,70,0,50,5,14,4,3,8,3,7,2,1
9251,0.833,686,3,1,0,39,0,75,0,50,5,16,5,3,8,3,7,0,1
9252,0.5,555,8,1,0,39,0,67,1,50,5,7,4,1,3,3,14,1,1
9253,0.25,76,8,0,0,32,0,34,0,76,5,2,1,3,2,4,16,1,1
9254,0.021,191,2,0,1,34,0,34,0,50,3,11,2,1,5,4,15,1,1
9255,0.45799999999999996,378,2,1,0,32,1,49,0,50,6,17,2,1,6,3,13,2,1
9256,0.247,407,8,0,0,32,1,62,0,51,4,12,5,1,5,3,9,1,1
9257,0.41600000000000004,278,0,0,0,27,2,42,0,51,5,7,4,3,6,2,16,1,1
9258,0.42200000000000004,305,3,1,0,32,2,45,0,50,6,17,4,3,5,3,8,2,1
9259,0.083,188,8,1,0,27,2,37,0,90,8,6,4,1,1,4,20,1,1
9260,0.6659999999999999,345,5,1,0,32,1,55,0,50,5,9,4,3,7,5,15,1,1
9261,0.293,484,5,1,0,34,0,58,0,50,5,8,4,3,6,4,19,0,1
9262,0.87,164,2,0,0,32,1,33,0,51,4,10,4,3,5,4,15,1,1
9263,0.611,690,2,1,0,39,0,76,0,50,5,21,4,3,9,3,13,0,1
9264,0.499,162,7,1,1,34,1,32,0,51,5,6,4,3,3,2,13,1,1
9265,1.0,139,7,0,1,32,0,30,0,80,5,3,4,3,2,2,20,1,1
9266,0.166,620,5,1,0,39,0,78,0,50,1,21,4,3,9,3,7,0,1
9267,0.424,360,5,1,0,0,2,60,0,50,5,12,4,3,7,3,17,1,1
9268,0.10300000000000001,419,6,0,0,25,0,54,0,50,5,13,2,1,7,5,20,0,1
9269,1.0,534,0,1,0,20,0,63,0,50,6,22,4,3,8,3,1,0,1
9270,0.447,181,0,1,0,0,2,33,0,76,8,8,2,1,4,4,6,1,1
9271,1.0,491,1,0,0,0,2,65,0,50,5,6,4,3,4,1,14,1,1
9272,0.26,146,1,1,0,32,1,33,0,64,5,11,2,1,8,5,11,1,1
9273,0.33799999999999997,134,3,1,1,32,0,31,1,95,2,9,4,3,7,4,6,1,1
9274,0.6659999999999999,145,3,1,0,34,1,40,0,60,4,9,4,3,6,4,19,2,1
9275,0.162,251,7,0,0,29,2,39,0,60,5,11,4,3,7,5,17,1,1
9276,0.7490000000000001,170,7,1,0,32,1,32,0,50,1,11,4,3,5,4,10,1,1
9277,0.113,454,0,1,0,39,0,77,0,50,5,8,4,3,7,2,17,1,1
9278,0.166,65,8,1,0,32,1,26,0,112,5,3,4,3,2,2,13,1,1
9279,0.41100000000000003,401,3,1,0,32,2,63,0,50,8,11,2,1,1,0,7,1,1
9280,0.452,448,2,0,0,34,1,59,0,50,6,11,2,1,8,4,17,2,1
9281,0.75,238,2,0,1,32,1,39,0,85,5,3,4,3,3,1,14,1,1
9282,0.24100000000000002,89,0,1,0,32,0,27,0,100,5,7,4,3,3,2,17,1,1
9283,0.25,171,1,1,1,32,0,32,0,57,5,8,2,1,5,4,5,2,1
9284,0.41100000000000003,240,3,1,1,0,2,38,0,54,6,14,4,3,9,4,17,2,1
9285,0.561,431,1,1,0,39,0,68,0,50,5,10,4,3,6,2,17,1,1
9286,0.5,148,8,1,1,32,0,30,0,57,5,1,1,3,0,1,17,2,1
9287,0.6659999999999999,221,6,0,1,32,1,38,0,50,5,4,4,3,3,2,17,1,1
9288,0.122,188,0,0,0,32,1,36,0,80,3,12,2,1,6,4,20,1,1
9289,0.28600000000000003,185,1,1,1,32,1,33,0,64,5,11,2,1,7,4,11,1,1
9290,0.23199999999999998,511,1,0,1,39,0,70,0,50,5,7,4,3,5,2,7,1,1
9291,0.185,340,6,1,0,32,0,58,0,50,5,16,5,1,8,3,15,0,1
9292,0.5,535,7,1,1,39,0,63,0,50,5,5,4,1,3,2,20,0,1
9293,0.41600000000000004,155,0,0,1,32,1,32,0,66,5,10,4,3,6,2,16,0,1
9294,0.6659999999999999,148,8,1,1,32,0,30,0,80,1,10,4,3,7,4,18,1,1
9295,0.75,76,6,1,0,32,0,27,0,95,5,2,4,3,2,2,14,1,1
9296,0.25,684,2,1,0,32,1,76,0,58,5,9,4,3,7,5,16,1,1
9297,0.083,733,3,1,0,39,0,79,0,50,4,10,4,3,5,4,7,0,1
9298,0.139,433,2,1,1,39,0,57,0,50,5,13,2,1,7,5,3,0,1
9299,0.166,146,1,1,0,32,1,35,0,60,5,9,4,3,7,4,12,1,1
9300,0.25,363,1,1,0,0,2,51,0,50,3,12,2,1,5,3,6,1,1
9301,0.368,332,5,1,0,32,1,49,0,57,3,12,5,1,2,3,15,1,1
9302,0.049,160,3,0,0,32,0,32,0,95,7,3,4,3,3,1,13,0,1
9303,0.499,166,6,0,0,34,1,31,0,51,5,6,4,3,4,4,8,1,1
9304,0.509,255,1,0,1,32,1,41,1,90,5,5,4,3,4,2,13,1,1
9305,0.889,297,0,0,0,34,1,43,0,68,4,17,2,1,8,3,13,0,1
9306,0.079,132,4,1,0,32,1,29,0,72,5,8,4,3,6,4,15,1,1
9307,0.7490000000000001,331,4,1,1,44,2,46,0,56,5,8,4,3,8,2,7,1,1
9308,0.6659999999999999,121,4,0,1,32,1,28,0,71,5,6,4,3,6,2,17,1,1
9309,0.499,211,2,1,0,32,2,37,0,60,6,13,2,1,4,3,11,1,1
9310,0.249,160,4,0,1,32,1,31,0,80,5,5,4,3,3,2,15,1,1
9311,0.75,473,2,1,0,39,0,70,0,50,1,9,4,3,7,2,12,2,1
9312,0.628,159,8,1,0,32,1,33,0,90,5,3,1,3,1,0,10,1,1
9313,1.0,332,8,1,0,32,1,47,0,51,5,10,4,3,6,5,20,1,1
9314,0.079,180,2,1,0,29,1,34,0,50,4,9,4,3,6,4,9,1,1
9315,0.32299999999999995,82,3,1,0,32,0,27,0,72,5,7,2,1,5,2,11,1,1
9316,0.41600000000000004,132,6,1,0,32,0,43,0,80,5,17,4,3,9,3,20,2,1
9317,0.083,253,8,0,1,34,1,40,0,50,5,12,4,3,7,5,20,1,1
9318,0.7490000000000001,274,8,1,0,30,1,43,0,50,5,3,4,3,2,1,14,2,1
9319,0.833,179,2,0,0,32,0,33,0,50,2,15,4,3,9,5,6,0,1
9320,0.066,126,0,1,0,10,1,29,0,57,5,6,4,3,4,1,17,1,1
9321,0.499,154,8,1,1,32,0,31,0,54,5,1,1,3,0,1,17,2,1
9322,1.0,129,4,1,1,32,0,29,0,90,5,6,4,3,4,2,17,2,1
9323,0.25,212,2,0,0,32,2,64,0,77,5,8,4,3,4,4,16,1,1
9324,0.38299999999999995,354,2,1,1,34,1,49,0,50,5,7,4,3,7,2,12,1,1
9325,0.47100000000000003,452,1,1,0,32,2,55,0,50,4,15,4,3,8,3,17,0,1
9326,0.5,118,0,0,0,32,1,29,0,90,5,11,2,1,5,2,20,1,1
9327,0.16899999999999998,268,5,1,0,34,0,50,0,50,5,4,4,3,4,2,12,0,1
9328,0.5,154,6,0,1,32,1,40,0,95,5,5,4,1,3,2,5,2,1
9329,0.166,123,7,1,1,32,1,32,0,76,5,1,4,3,2,2,12,0,1
9330,0.9890000000000001,171,8,0,0,32,1,44,0,80,7,11,4,3,6,3,15,1,1
9331,0.33299999999999996,411,1,0,0,32,0,54,0,50,6,11,4,3,4,5,16,1,1
9332,0.583,38,2,0,0,0,1,31,0,90,5,9,4,3,7,2,8,0,1
9333,0.7959999999999999,397,2,1,0,29,2,51,0,68,8,5,4,1,4,2,11,1,1
9334,0.5489999999999999,189,8,1,1,0,1,33,0,54,5,13,4,3,8,5,7,1,1
9335,0.10300000000000001,259,0,1,0,0,2,44,0,100,6,16,2,1,3,3,7,0,1
9336,0.9159999999999999,224,3,0,1,0,2,44,0,85,5,7,4,3,3,2,8,1,1
9337,0.708,212,6,0,1,32,1,35,0,50,5,8,5,1,5,4,15,2,1
9338,0.583,145,2,1,0,32,0,31,0,95,5,8,2,1,6,4,20,1,1
9339,0.39,491,1,1,0,39,0,59,0,50,6,17,2,1,7,3,12,0,1
9340,1.0,634,1,1,0,39,0,75,0,50,5,7,4,3,7,2,20,2,1
9341,0.38299999999999995,156,2,1,0,32,1,31,0,50,3,9,4,3,6,4,17,0,1
9342,0.9159999999999999,435,8,1,0,39,0,78,1,50,5,3,1,3,2,1,16,2,1
9343,0.129,41,3,0,1,32,2,36,0,112,5,3,4,3,3,1,16,1,1
9344,0.33299999999999996,225,5,1,0,34,0,37,0,60,5,12,5,3,8,4,15,1,1
9345,0.565,226,0,1,0,34,1,39,0,54,5,10,2,1,7,4,10,1,1
9346,0.583,230,0,1,0,27,2,38,0,95,8,10,2,1,1,0,20,1,1
9347,0.41600000000000004,535,8,0,0,32,1,64,0,50,5,7,4,3,6,2,10,1,1
9348,0.583,145,2,1,0,32,0,31,0,95,5,8,2,1,6,4,20,1,1
9349,0.28,412,7,1,0,32,1,52,0,50,5,12,4,3,6,3,20,2,1
9350,0.083,733,3,1,0,39,0,79,0,50,4,10,4,3,5,4,7,0,1
9351,0.833,272,2,1,0,25,2,41,0,50,5,8,2,1,5,2,20,1,1
9352,0.833,680,2,1,0,39,0,83,0,50,5,9,4,3,8,4,17,1,1
9353,0.271,110,8,0,1,32,1,30,0,90,5,3,1,3,3,2,9,1,1
9354,0.5,180,4,0,0,32,1,44,1,51,5,10,4,3,6,5,15,1,1
9355,0.262,370,1,0,0,32,1,51,0,50,5,8,4,3,7,2,16,1,1
9356,0.249,165,8,1,0,32,2,41,0,112,8,7,2,1,3,4,9,1,1
9357,0.499,389,8,1,1,32,1,50,0,50,5,4,4,3,3,2,17,1,1
9358,0.8290000000000001,419,1,1,0,0,2,54,0,50,6,17,2,1,7,3,17,0,1
9359,0.05,104,3,1,1,32,1,30,0,80,5,6,4,3,4,2,16,1,1
9360,0.106,26,2,0,1,10,1,23,0,118,5,5,4,3,3,2,13,1,1
9361,1.0,639,7,1,0,39,0,81,1,82,5,6,4,3,5,2,8,0,1
9362,0.021,423,0,1,0,32,1,54,0,124,6,18,4,3,8,3,17,0,1
9363,0.7809999999999999,632,2,1,0,0,0,71,1,63,5,8,4,3,8,4,16,0,1
9364,0.163,95,6,1,0,32,1,25,1,68,5,7,4,3,4,4,13,2,1
9365,0.609,11,8,1,1,32,0,30,0,100,5,3,1,3,4,2,20,1,1
9366,0.364,290,4,1,0,32,0,46,0,95,5,14,2,1,8,3,10,1,1
9367,0.75,42,0,0,1,32,1,24,0,100,5,4,4,3,3,2,14,1,1
9368,0.049,261,2,0,0,32,0,46,1,50,5,16,2,1,8,3,16,0,1
9369,0.624,243,8,0,0,32,1,41,0,54,5,5,4,3,3,2,13,0,1
9370,0.446,465,6,0,0,32,2,59,0,50,5,13,4,3,6,5,12,1,1
9371,0.33299999999999996,118,8,1,1,0,1,28,0,72,5,2,4,3,2,2,6,0,1
9372,1.0,206,3,0,0,32,1,36,0,50,5,4,4,3,2,1,16,1,1
9373,0.73,252,7,1,0,27,2,40,0,50,8,6,4,1,1,4,18,1,1
9374,0.14,293,1,0,0,32,1,44,0,59,2,4,5,3,1,1,18,1,1
9375,0.33299999999999996,308,8,0,0,32,1,49,0,50,5,10,4,3,8,5,6,0,1
9376,0.711,442,0,1,0,5,2,56,0,50,6,17,2,1,6,3,9,0,1
9377,0.833,536,5,1,0,39,0,66,0,68,5,8,4,3,6,4,19,0,1
9378,0.5,565,1,1,0,6,2,66,0,50,5,7,4,3,7,2,7,1,1
9379,0.6659999999999999,60,4,0,0,10,1,24,0,112,5,7,2,1,5,4,13,1,1
9380,0.33299999999999996,249,8,1,0,27,1,40,0,64,5,13,4,3,8,3,7,1,1
9381,1.0,367,8,1,1,32,1,51,0,100,5,1,1,3,1,1,13,1,1
9382,0.987,535,2,1,0,32,0,65,0,50,5,10,4,3,8,4,15,0,1
9383,0.035,410,3,0,0,39,0,54,0,51,5,7,4,3,6,2,5,1,1
9384,0.131,507,0,0,0,25,3,62,0,52,4,12,2,1,6,5,14,1,1
9385,0.036000000000000004,145,6,0,0,34,2,30,0,76,5,4,4,3,3,2,18,1,1
9386,0.06,260,7,1,0,32,2,41,0,50,0,10,4,1,0,0,15,1,1
9387,0.9159999999999999,211,0,1,0,32,2,36,0,85,5,6,4,3,4,2,11,1,1
9388,0.426,471,2,1,0,38,3,57,0,50,1,5,5,3,1,1,13,1,1
9389,0.541,377,2,1,0,0,2,50,0,50,8,5,4,1,4,2,14,1,1
9390,0.083,302,0,0,0,32,1,47,0,55,5,9,4,3,7,2,14,1,1
9391,0.166,135,8,1,1,32,1,30,0,112,5,12,5,1,7,5,12,2,1
9392,0.6659999999999999,14,8,0,1,25,1,25,0,100,5,2,1,3,2,2,5,1,1
9393,0.457,358,8,1,0,39,0,57,0,50,5,5,1,3,5,2,3,1,1
9394,0.33299999999999996,120,7,1,1,10,1,30,0,57,5,0,4,3,1,1,19,1,1
9395,0.083,39,3,0,1,10,1,21,0,85,5,7,2,1,4,2,16,1,1
9396,0.958,190,0,0,0,29,2,36,0,95,8,12,2,1,2,0,18,0,1
9397,0.05,167,7,1,1,32,1,32,0,100,5,1,1,3,1,1,17,1,1
9398,0.583,82,7,0,1,32,1,24,0,76,5,5,4,1,3,2,13,1,1
9399,0.25,90,3,1,0,32,0,25,1,72,5,7,2,1,5,2,13,1,1
9400,0.146,435,2,1,0,32,2,57,0,50,5,7,4,3,7,2,16,1,1
9401,0.009000000000000001,651,5,1,0,39,0,76,0,50,5,13,2,1,7,5,20,2,1
9402,0.20199999999999999,236,3,1,0,29,1,38,0,68,5,6,4,3,7,2,1,1,1
9403,0.569,226,8,1,1,32,1,38,0,50,5,7,1,3,6,2,12,1,1
9404,0.9159999999999999,95,7,0,0,32,2,26,0,68,5,7,4,3,5,4,17,1,1
9405,0.18899999999999997,301,7,1,1,32,0,43,0,90,7,13,4,3,6,3,11,1,1
9406,0.057,366,3,1,0,30,2,55,0,50,6,11,4,3,4,3,17,1,1
9407,0.025,496,0,1,0,25,3,59,0,50,8,6,4,3,1,4,11,1,1
9408,0.166,158,4,1,0,32,1,33,0,80,4,11,5,1,2,3,18,1,1
9409,0.138,139,8,1,1,32,1,30,0,100,5,4,1,3,3,2,14,1,1
9410,0.486,191,5,1,1,32,1,34,0,56,5,12,5,3,8,4,13,1,1
9411,0.888,292,8,1,1,25,1,50,0,68,5,8,4,1,4,5,12,1,1
9412,0.23600000000000002,417,5,1,0,5,2,64,0,50,5,21,4,3,9,3,17,2,1
9413,0.547,467,0,1,0,39,0,57,1,50,5,8,4,3,5,4,19,1,1
9414,0.249,252,8,0,0,39,0,73,1,50,5,7,4,3,4,2,14,1,1
9415,0.9159999999999999,374,8,0,0,44,1,51,0,50,5,13,4,3,8,5,15,1,1
9416,0.057,366,3,1,0,30,2,55,0,50,6,11,4,3,4,3,17,1,1
9417,0.718,280,2,1,0,32,2,41,0,50,5,9,4,3,7,2,17,0,1
9418,0.499,354,5,0,0,32,0,49,0,50,3,9,4,3,6,4,16,1,1
9419,0.968,569,2,0,0,32,0,66,0,50,5,9,4,3,6,4,16,1,1
9420,0.75,212,1,1,1,32,1,36,0,54,2,15,4,3,9,5,18,1,1
9421,0.098,224,0,0,0,0,2,37,0,53,5,10,2,1,5,2,14,2,1
9422,0.9159999999999999,101,6,1,1,10,1,26,0,85,5,6,4,3,4,2,11,2,1
9423,0.583,324,1,1,0,32,1,47,0,50,3,13,4,3,5,3,5,1,1
9424,0.055,332,5,0,0,25,2,48,0,50,1,9,1,3,4,4,17,1,1
9425,0.057999999999999996,55,5,1,1,32,1,22,0,80,5,4,4,3,3,2,15,0,1
9426,0.7490000000000001,138,6,1,1,32,1,29,0,85,5,6,4,3,4,4,16,1,1
9427,0.247,447,1,1,0,29,1,55,0,52,5,13,2,1,8,5,11,0,1
9428,0.18,106,6,1,1,34,1,27,0,68,5,5,4,3,3,2,20,1,1
9429,0.9159999999999999,262,3,0,1,0,2,41,0,100,5,5,4,3,5,2,18,1,1
9430,0.75,434,6,1,0,34,0,54,0,50,5,5,4,1,4,2,11,2,1
9431,0.833,152,2,1,0,32,2,31,0,51,5,12,2,1,8,4,2,1,1
9432,0.5,306,8,1,0,32,2,54,0,100,8,10,4,1,0,0,19,1,1
9433,0.017,103,4,1,0,10,1,28,1,64,7,9,2,1,6,4,18,1,1
9434,0.5,481,5,0,0,32,1,59,0,50,4,10,4,3,4,4,16,1,1
9435,0.002,470,3,1,0,32,0,68,0,63,5,6,2,1,4,2,20,1,1
9436,0.121,400,3,1,0,32,0,53,0,50,4,11,2,1,5,4,5,0,1
9437,0.833,263,3,1,1,32,2,39,0,57,4,10,2,1,5,4,5,2,1
9438,0.166,110,1,0,1,32,1,32,0,85,5,9,4,3,7,4,15,1,1
9439,0.833,481,3,1,0,32,2,63,0,62,5,9,2,1,6,4,13,0,1
9440,0.469,164,7,0,1,32,1,33,0,100,5,6,4,3,5,2,7,1,1
