rowIndex,feature1,feature2,feature6,feature8,feature10,feature11,feature12,feature15,feature16,feature17,ClaimAmount
57907.0,0.40299999999999997,574.0,39.0,66.0,67.0,5.0,10.0,8.0,5.0,15.0,145.70542416570717
57908.0,0.696,267.0,32.0,41.0,69.0,5.0,8.0,5.0,5.0,18.0,145.70542416570717
57909.0,0.833,84.0,32.0,31.0,90.0,5.0,4.0,5.0,2.0,9.0,145.70542416570717
57910.0,0.226,337.0,27.0,48.0,60.0,7.0,13.0,8.0,5.0,17.0,42.28214674587273
57911.0,0.057,216.0,32.0,40.0,85.0,5.0,3.0,2.0,2.0,13.0,42.28214674587273
57912.0,0.5,213.0,32.0,46.0,50.0,5.0,6.0,5.0,4.0,19.0,145.70542416570717
57913.0,0.6659999999999999,152.0,32.0,33.0,85.0,5.0,2.0,2.0,2.0,19.0,145.70542416570717
57914.0,0.5,374.0,32.0,49.0,51.0,4.0,12.0,6.0,4.0,7.0,145.70542416570717
57915.0,0.166,97.0,32.0,32.0,140.0,5.0,10.0,6.0,4.0,16.0,42.28214674587273
57916.0,0.556,196.0,32.0,34.0,100.0,5.0,5.0,3.0,2.0,20.0,145.70542416570717
57917.0,0.166,276.0,32.0,46.0,50.0,2.0,19.0,9.0,5.0,13.0,42.28214674587273
57918.0,0.166,436.0,32.0,54.0,50.0,5.0,15.0,5.0,3.0,17.0,42.28214674587273
57919.0,0.9159999999999999,532.0,32.0,64.0,63.0,2.0,14.0,8.0,5.0,8.0,145.70542416570717
57920.0,0.5,187.0,32.0,33.0,50.0,5.0,10.0,6.0,4.0,3.0,145.70542416570717
57921.0,0.7490000000000001,388.0,0.0,51.0,62.0,5.0,11.0,5.0,5.0,13.0,145.70542416570717
57922.0,0.92,91.0,27.0,37.0,90.0,8.0,5.0,1.0,4.0,10.0,145.70542416570717
57923.0,0.221,192.0,32.0,34.0,76.0,5.0,4.0,4.0,2.0,7.0,42.28214674587273
57924.0,0.573,204.0,32.0,35.0,50.0,7.0,12.0,6.0,5.0,15.0,145.70542416570717
57925.0,0.248,106.0,32.0,27.0,80.0,5.0,8.0,4.0,4.0,5.0,47.11130499174733
57926.0,0.42200000000000004,305.0,32.0,45.0,50.0,6.0,17.0,5.0,3.0,8.0,145.70542416570717
57927.0,0.166,137.0,32.0,35.0,76.0,5.0,3.0,4.0,2.0,20.0,42.28214674587273
57928.0,0.094,122.0,32.0,29.0,76.0,5.0,8.0,6.0,2.0,19.0,42.28214674587273
57929.0,0.402,212.0,32.0,35.0,51.0,7.0,13.0,8.0,5.0,17.0,145.70542416570717
57930.0,0.9159999999999999,217.0,34.0,36.0,76.0,5.0,2.0,3.0,2.0,7.0,145.70542416570717
57931.0,0.958,444.0,25.0,57.0,50.0,5.0,20.0,9.0,3.0,16.0,145.70542416570717
57932.0,0.33299999999999996,240.0,32.0,38.0,59.0,6.0,13.0,9.0,4.0,16.0,140.50445246814928
57933.0,0.542,319.0,32.0,45.0,106.0,6.0,12.0,6.0,5.0,16.0,145.70542416570717
57934.0,0.7490000000000001,344.0,0.0,47.0,50.0,6.0,11.0,6.0,5.0,16.0,145.70542416570717
57935.0,0.371,88.0,34.0,25.0,100.0,4.0,11.0,5.0,4.0,13.0,145.70542416570717
57936.0,0.499,228.0,32.0,37.0,50.0,5.0,10.0,5.0,2.0,15.0,145.70542416570717
57937.0,0.565,205.0,32.0,35.0,50.0,7.0,11.0,5.0,5.0,15.0,145.70542416570717
57938.0,0.342,268.0,32.0,41.0,85.0,5.0,3.0,3.0,2.0,15.0,145.70542416570717
57939.0,0.292,434.0,0.0,56.0,50.0,5.0,5.0,4.0,1.0,18.0,140.50445246814928
57940.0,0.166,95.0,32.0,26.0,68.0,5.0,6.0,4.0,2.0,12.0,42.28214674587273
57941.0,0.6659999999999999,224.0,32.0,53.0,95.0,5.0,1.0,2.0,2.0,16.0,145.70542416570717
57942.0,0.499,262.0,32.0,41.0,50.0,6.0,16.0,9.0,5.0,9.0,145.70542416570717
57943.0,0.6659999999999999,450.0,0.0,55.0,50.0,5.0,8.0,6.0,4.0,16.0,145.70542416570717
57944.0,0.25,279.0,34.0,47.0,67.0,2.0,13.0,8.0,5.0,18.0,47.11130499174733
57945.0,0.249,333.0,32.0,47.0,50.0,4.0,13.0,5.0,3.0,11.0,47.11130499174733
57946.0,0.5,200.0,32.0,35.0,60.0,5.0,10.0,6.0,2.0,17.0,145.70542416570717
57947.0,0.069,673.0,39.0,79.0,85.0,2.0,15.0,9.0,5.0,9.0,42.28214674587273
57948.0,0.833,323.0,32.0,46.0,66.0,4.0,11.0,3.0,4.0,13.0,145.70542416570717
57949.0,0.75,210.0,32.0,41.0,80.0,5.0,4.0,3.0,2.0,10.0,145.70542416570717
57950.0,0.172,148.0,0.0,38.0,95.0,6.0,15.0,0.0,3.0,17.0,42.28214674587273
57951.0,0.6659999999999999,161.0,32.0,33.0,68.0,4.0,13.0,6.0,3.0,17.0,145.70542416570717
57952.0,0.25,547.0,39.0,71.0,50.0,5.0,10.0,6.0,5.0,20.0,47.11130499174733
57953.0,0.151,190.0,32.0,36.0,82.0,5.0,3.0,3.0,2.0,17.0,42.28214674587273
57954.0,0.9159999999999999,366.0,30.0,55.0,50.0,6.0,11.0,4.0,3.0,17.0,145.70542416570717
57955.0,0.33299999999999996,630.0,39.0,71.0,50.0,5.0,7.0,2.0,5.0,15.0,140.50445246814928
57956.0,0.845,159.0,39.0,61.0,63.0,5.0,7.0,3.0,4.0,19.0,145.70542416570717
57957.0,0.5770000000000001,215.0,32.0,37.0,100.0,7.0,13.0,8.0,5.0,4.0,145.70542416570717
57958.0,0.266,665.0,39.0,74.0,50.0,5.0,10.0,6.0,5.0,17.0,71.432406386856
57959.0,0.836,204.0,32.0,35.0,83.0,5.0,3.0,3.0,1.0,17.0,145.70542416570717
57960.0,0.147,470.0,32.0,60.0,50.0,5.0,3.0,2.0,2.0,11.0,42.28214674587273
57961.0,1.0,210.0,34.0,41.0,62.0,5.0,8.0,4.0,4.0,11.0,145.70542416570717
57962.0,0.631,318.0,34.0,46.0,56.0,2.0,18.0,9.0,3.0,15.0,145.70542416570717
57963.0,0.9309999999999999,352.0,32.0,48.0,50.0,5.0,7.0,7.0,2.0,9.0,145.70542416570717
57964.0,0.071,452.0,44.0,57.0,55.0,5.0,8.0,6.0,2.0,16.0,42.28214674587273
57965.0,0.528,359.0,0.0,48.0,66.0,1.0,14.0,9.0,3.0,17.0,145.70542416570717
57966.0,0.541,431.0,32.0,59.0,50.0,5.0,15.0,9.0,3.0,12.0,145.70542416570717
57967.0,0.833,230.0,32.0,37.0,50.0,5.0,0.0,1.0,1.0,13.0,145.70542416570717
57968.0,0.95,37.0,32.0,36.0,100.0,5.0,4.0,4.0,2.0,15.0,145.70542416570717
57969.0,0.25,211.0,32.0,35.0,64.0,5.0,9.0,5.0,5.0,17.0,47.11130499174733
57970.0,0.25,196.0,32.0,37.0,76.0,5.0,3.0,3.0,2.0,17.0,47.11130499174733
57971.0,0.166,435.0,32.0,54.0,50.0,5.0,11.0,7.0,5.0,5.0,42.28214674587273
57972.0,0.41200000000000003,269.0,29.0,43.0,85.0,5.0,2.0,1.0,2.0,19.0,145.70542416570717
57973.0,0.233,242.0,32.0,42.0,100.0,8.0,3.0,0.0,0.0,12.0,42.28214674587273
57974.0,0.833,454.0,32.0,56.0,50.0,5.0,5.0,5.0,1.0,16.0,145.70542416570717
57975.0,0.6659999999999999,155.0,32.0,31.0,72.0,5.0,9.0,7.0,2.0,17.0,145.70542416570717
57976.0,0.249,134.0,32.0,29.0,72.0,5.0,3.0,3.0,1.0,15.0,47.11130499174733
57977.0,0.485,43.0,25.0,22.0,100.0,6.0,12.0,4.0,5.0,7.0,145.70542416570717
57978.0,0.355,263.0,25.0,46.0,72.0,5.0,9.0,4.0,2.0,6.0,145.70542416570717
57979.0,0.583,544.0,39.0,66.0,51.0,5.0,9.0,6.0,4.0,18.0,145.70542416570717
57980.0,0.9159999999999999,101.0,32.0,27.0,64.0,5.0,6.0,4.0,2.0,13.0,145.70542416570717
57981.0,0.9159999999999999,461.0,32.0,57.0,50.0,2.0,3.0,1.0,1.0,7.0,145.70542416570717
57982.0,0.499,596.0,39.0,68.0,69.0,5.0,5.0,4.0,1.0,14.0,145.70542416570717
57983.0,0.7490000000000001,24.0,32.0,43.0,90.0,5.0,4.0,2.0,1.0,9.0,145.70542416570717
57984.0,0.7490000000000001,146.0,32.0,30.0,60.0,5.0,10.0,7.0,4.0,9.0,145.70542416570717
57985.0,0.166,428.0,44.0,54.0,50.0,5.0,10.0,7.0,2.0,2.0,42.28214674587273
57986.0,0.457,71.0,32.0,25.0,95.0,6.0,15.0,6.0,3.0,15.0,145.70542416570717
57987.0,0.6779999999999999,373.0,32.0,55.0,100.0,5.0,9.0,5.0,4.0,15.0,145.70542416570717
57988.0,0.25,104.0,32.0,26.0,68.0,5.0,3.0,3.0,1.0,20.0,47.11130499174733
57989.0,0.955,325.0,32.0,46.0,50.0,8.0,4.0,3.0,2.0,18.0,145.70542416570717
57990.0,0.75,150.0,25.0,31.0,51.0,6.0,12.0,5.0,5.0,8.0,145.70542416570717
57991.0,0.7490000000000001,244.0,32.0,39.0,57.0,4.0,10.0,5.0,4.0,9.0,145.70542416570717
57992.0,0.136,346.0,29.0,49.0,50.0,6.0,20.0,5.0,3.0,9.0,42.28214674587273
57993.0,0.7440000000000001,209.0,32.0,36.0,60.0,5.0,9.0,5.0,4.0,16.0,145.70542416570717
57994.0,0.138,206.0,32.0,35.0,50.0,5.0,10.0,7.0,4.0,12.0,42.28214674587273
57995.0,0.9440000000000001,284.0,39.0,73.0,50.0,5.0,7.0,3.0,2.0,20.0,145.70542416570717
57996.0,0.535,409.0,32.0,53.0,72.0,5.0,3.0,2.0,2.0,15.0,145.70542416570717
57997.0,0.16899999999999998,268.0,34.0,50.0,50.0,5.0,4.0,4.0,2.0,12.0,42.28214674587273
57998.0,0.583,200.0,32.0,35.0,57.0,7.0,14.0,7.0,5.0,12.0,145.70542416570717
57999.0,0.249,238.0,32.0,38.0,56.0,3.0,11.0,6.0,4.0,11.0,47.11130499174733
58000.0,0.993,462.0,34.0,59.0,51.0,5.0,4.0,4.0,2.0,19.0,145.70542416570717
58001.0,0.17800000000000002,117.0,32.0,27.0,80.0,5.0,6.0,5.0,4.0,18.0,42.28214674587273
58002.0,0.375,152.0,32.0,31.0,85.0,5.0,11.0,5.0,4.0,19.0,145.70542416570717
58003.0,0.627,102.0,32.0,29.0,76.0,5.0,4.0,1.0,2.0,11.0,145.70542416570717
58004.0,0.7390000000000001,262.0,32.0,40.0,50.0,5.0,0.0,0.0,0.0,15.0,145.70542416570717
58005.0,0.9259999999999999,449.0,32.0,55.0,88.0,5.0,6.0,3.0,2.0,16.0,145.70542416570717
58006.0,0.083,395.0,32.0,52.0,50.0,5.0,18.0,9.0,5.0,19.0,42.28214674587273
58007.0,0.799,368.0,32.0,50.0,50.0,7.0,11.0,6.0,5.0,20.0,145.70542416570717
58008.0,0.5,130.0,32.0,31.0,95.0,5.0,8.0,7.0,4.0,15.0,145.70542416570717
58009.0,0.6409999999999999,387.0,32.0,50.0,50.0,5.0,11.0,7.0,2.0,16.0,145.70542416570717
58010.0,0.152,141.0,32.0,33.0,54.0,5.0,12.0,8.0,5.0,19.0,42.28214674587273
58011.0,0.33299999999999996,215.0,32.0,36.0,51.0,7.0,10.0,6.0,5.0,15.0,140.50445246814928
58012.0,1.0,109.0,32.0,27.0,90.0,5.0,5.0,3.0,4.0,14.0,145.70542416570717
58013.0,0.33299999999999996,343.0,20.0,47.0,50.0,5.0,9.0,7.0,2.0,16.0,140.50445246814928
58014.0,0.055,259.0,32.0,56.0,51.0,5.0,7.0,5.0,4.0,11.0,42.28214674587273
58015.0,0.833,429.0,32.0,55.0,60.0,1.0,24.0,9.0,3.0,16.0,145.70542416570717
58016.0,0.33299999999999996,125.0,32.0,30.0,100.0,5.0,4.0,3.0,2.0,12.0,140.50445246814928
58017.0,0.413,238.0,32.0,39.0,55.0,5.0,14.0,8.0,5.0,13.0,145.70542416570717
58018.0,0.248,264.0,32.0,40.0,64.0,5.0,15.0,9.0,3.0,16.0,47.11130499174733
58019.0,1.0,265.0,32.0,40.0,74.0,5.0,7.0,4.0,4.0,17.0,145.70542416570717
58020.0,0.5,451.0,32.0,56.0,50.0,5.0,10.0,7.0,5.0,13.0,145.70542416570717
58021.0,0.191,273.0,32.0,45.0,50.0,5.0,7.0,3.0,2.0,16.0,42.28214674587273
58022.0,0.213,71.0,32.0,24.0,76.0,5.0,5.0,4.0,1.0,15.0,42.28214674587273
58023.0,0.583,170.0,32.0,52.0,50.0,5.0,3.0,4.0,2.0,13.0,145.70542416570717
58024.0,0.5,115.0,32.0,27.0,60.0,5.0,7.0,6.0,2.0,6.0,145.70542416570717
58025.0,0.655,98.0,32.0,28.0,95.0,1.0,11.0,5.0,4.0,16.0,145.70542416570717
58026.0,0.439,346.0,34.0,47.0,50.0,5.0,13.0,8.0,3.0,20.0,145.70542416570717
58027.0,0.8029999999999999,146.0,32.0,31.0,72.0,5.0,5.0,5.0,2.0,15.0,145.70542416570717
58028.0,0.046,469.0,34.0,57.0,50.0,5.0,16.0,9.0,5.0,14.0,42.28214674587273
58029.0,0.33299999999999996,99.0,32.0,27.0,100.0,5.0,2.0,3.0,1.0,17.0,140.50445246814928
58030.0,0.386,118.0,32.0,28.0,80.0,5.0,9.0,6.0,2.0,15.0,145.70542416570717
58031.0,0.002,133.0,32.0,30.0,95.0,5.0,6.0,3.0,4.0,15.0,42.28214674587273
58032.0,0.728,65.0,32.0,25.0,85.0,2.0,12.0,8.0,3.0,14.0,145.70542416570717
58033.0,0.6920000000000001,84.0,10.0,25.0,72.0,5.0,5.0,4.0,2.0,11.0,145.70542416570717
58034.0,0.7490000000000001,422.0,32.0,53.0,69.0,5.0,4.0,4.0,1.0,15.0,145.70542416570717
58035.0,0.166,185.0,32.0,34.0,54.0,5.0,3.0,3.0,1.0,20.0,42.28214674587273
58036.0,0.14400000000000002,277.0,32.0,41.0,50.0,3.0,15.0,5.0,3.0,5.0,42.28214674587273
58037.0,0.25,81.0,20.0,37.0,126.0,1.0,9.0,8.0,2.0,16.0,47.11130499174733
58038.0,0.539,169.0,32.0,35.0,76.0,1.0,9.0,7.0,2.0,19.0,145.70542416570717
58039.0,1.0,60.0,32.0,46.0,106.0,5.0,9.0,5.0,4.0,13.0,145.70542416570717
58040.0,1.0,370.0,27.0,49.0,50.0,7.0,7.0,2.0,4.0,17.0,145.70542416570717
58041.0,0.489,160.0,32.0,32.0,50.0,6.0,12.0,5.0,5.0,16.0,145.70542416570717
58042.0,0.312,59.0,34.0,26.0,80.0,5.0,4.0,2.0,2.0,10.0,140.50445246814928
58043.0,0.114,516.0,32.0,63.0,50.0,4.0,10.0,4.0,4.0,7.0,42.28214674587273
58044.0,0.057,154.0,32.0,30.0,51.0,1.0,12.0,7.0,5.0,16.0,42.28214674587273
58045.0,0.41600000000000004,256.0,32.0,39.0,50.0,5.0,5.0,2.0,1.0,19.0,145.70542416570717
58046.0,0.083,47.0,32.0,23.0,112.0,5.0,5.0,5.0,1.0,16.0,42.28214674587273
58047.0,0.583,584.0,39.0,70.0,50.0,5.0,6.0,4.0,2.0,12.0,145.70542416570717
58048.0,0.129,420.0,32.0,53.0,50.0,5.0,10.0,8.0,2.0,17.0,42.28214674587273
58049.0,0.166,209.0,32.0,35.0,85.0,5.0,10.0,9.0,4.0,11.0,42.28214674587273
58050.0,0.75,190.0,32.0,34.0,60.0,6.0,12.0,5.0,5.0,3.0,145.70542416570717
58051.0,0.33399999999999996,442.0,32.0,55.0,50.0,5.0,5.0,4.0,2.0,12.0,140.50445246814928
58052.0,0.40299999999999997,166.0,32.0,36.0,64.0,5.0,6.0,5.0,2.0,17.0,145.70542416570717
58053.0,1.0,463.0,32.0,56.0,72.0,6.0,18.0,9.0,5.0,6.0,145.70542416570717
58054.0,0.41600000000000004,228.0,32.0,38.0,90.0,5.0,11.0,8.0,5.0,19.0,145.70542416570717
58055.0,0.152,241.0,32.0,45.0,118.0,5.0,6.0,4.0,4.0,18.0,42.28214674587273
58056.0,0.833,207.0,32.0,35.0,95.0,5.0,5.0,4.0,2.0,15.0,145.70542416570717
58057.0,0.249,492.0,39.0,60.0,50.0,5.0,4.0,3.0,1.0,17.0,47.11130499174733
58058.0,0.725,354.0,32.0,48.0,67.0,5.0,8.0,4.0,2.0,20.0,145.70542416570717
58059.0,0.833,263.0,32.0,39.0,57.0,4.0,10.0,5.0,4.0,5.0,145.70542416570717
58060.0,0.249,617.0,39.0,69.0,50.0,5.0,9.0,7.0,5.0,19.0,47.11130499174733
58061.0,0.344,415.0,25.0,54.0,68.0,5.0,21.0,9.0,3.0,17.0,145.70542416570717
58062.0,0.499,145.0,34.0,31.0,80.0,5.0,6.0,4.0,2.0,15.0,145.70542416570717
58063.0,0.591,87.0,32.0,25.0,90.0,5.0,3.0,3.0,1.0,17.0,145.70542416570717
58064.0,0.7490000000000001,100.0,32.0,27.0,95.0,5.0,2.0,4.0,2.0,19.0,145.70542416570717
58065.0,0.75,499.0,39.0,63.0,90.0,5.0,4.0,3.0,2.0,10.0,145.70542416570717
58066.0,0.166,546.0,39.0,67.0,64.0,5.0,8.0,6.0,4.0,19.0,42.28214674587273
58067.0,0.5,567.0,0.0,66.0,50.0,5.0,4.0,3.0,1.0,15.0,145.70542416570717
58068.0,0.9159999999999999,411.0,32.0,55.0,50.0,5.0,3.0,3.0,1.0,7.0,145.70542416570717
58069.0,1.0,72.0,32.0,27.0,90.0,5.0,4.0,4.0,2.0,8.0,145.70542416570717
58070.0,0.064,489.0,32.0,59.0,50.0,5.0,9.0,6.0,2.0,15.0,42.28214674587273
58071.0,0.41600000000000004,84.0,32.0,26.0,106.0,1.0,10.0,6.0,4.0,15.0,145.70542416570717
58072.0,0.166,470.0,32.0,59.0,85.0,5.0,2.0,3.0,1.0,16.0,42.28214674587273
58073.0,0.9159999999999999,119.0,32.0,30.0,100.0,5.0,9.0,6.0,4.0,13.0,145.70542416570717
58074.0,1.0,426.0,0.0,54.0,50.0,2.0,13.0,9.0,5.0,16.0,145.70542416570717
58075.0,0.315,430.0,32.0,55.0,50.0,5.0,10.0,6.0,3.0,18.0,140.50445246814928
58076.0,0.33299999999999996,109.0,32.0,27.0,85.0,5.0,1.0,2.0,2.0,19.0,140.50445246814928
58077.0,0.784,387.0,32.0,52.0,62.0,8.0,7.0,1.0,4.0,12.0,145.70542416570717
58078.0,0.33299999999999996,126.0,32.0,29.0,85.0,5.0,3.0,4.0,2.0,15.0,140.50445246814928
58079.0,0.833,522.0,32.0,62.0,64.0,5.0,4.0,4.0,1.0,15.0,145.70542416570717
58080.0,1.0,319.0,27.0,45.0,50.0,7.0,9.0,6.0,4.0,14.0,145.70542416570717
58081.0,0.499,121.0,32.0,28.0,75.0,5.0,7.0,6.0,2.0,6.0,145.70542416570717
58082.0,0.083,546.0,39.0,64.0,50.0,4.0,12.0,6.0,4.0,1.0,42.28214674587273
58083.0,0.555,356.0,29.0,49.0,50.0,5.0,8.0,5.0,4.0,5.0,145.70542416570717
58084.0,0.6659999999999999,422.0,32.0,53.0,50.0,5.0,13.0,8.0,5.0,16.0,145.70542416570717
58085.0,0.33299999999999996,236.0,32.0,39.0,100.0,7.0,8.0,5.0,4.0,16.0,140.50445246814928
58086.0,0.7490000000000001,154.0,32.0,31.0,51.0,1.0,9.0,8.0,2.0,17.0,145.70542416570717
58087.0,0.6659999999999999,147.0,32.0,38.0,100.0,5.0,4.0,2.0,2.0,13.0,145.70542416570717
58088.0,0.15,302.0,32.0,43.0,50.0,3.0,12.0,5.0,3.0,2.0,42.28214674587273
58089.0,0.248,264.0,32.0,40.0,64.0,5.0,15.0,9.0,3.0,16.0,47.11130499174733
58090.0,0.8270000000000001,615.0,32.0,70.0,50.0,5.0,9.0,5.0,4.0,16.0,145.70542416570717
58091.0,0.856,56.0,10.0,23.0,82.0,5.0,4.0,3.0,2.0,17.0,145.70542416570717
58092.0,0.912,566.0,39.0,72.0,50.0,5.0,10.0,7.0,5.0,15.0,145.70542416570717
58093.0,0.39899999999999997,51.0,32.0,23.0,80.0,5.0,11.0,6.0,4.0,7.0,145.70542416570717
58094.0,0.23,124.0,32.0,32.0,64.0,0.0,11.0,6.0,4.0,15.0,42.28214674587273
58095.0,0.833,212.0,32.0,39.0,50.0,5.0,10.0,8.0,5.0,8.0,145.70542416570717
58096.0,0.273,159.0,34.0,31.0,74.0,5.0,4.0,4.0,1.0,15.0,71.432406386856
58097.0,0.166,191.0,32.0,34.0,60.0,5.0,10.0,7.0,4.0,18.0,42.28214674587273
58098.0,0.166,464.0,29.0,57.0,50.0,4.0,13.0,5.0,3.0,9.0,42.28214674587273
58099.0,0.303,317.0,32.0,45.0,50.0,6.0,16.0,9.0,5.0,15.0,140.50445246814928
58100.0,0.40299999999999997,307.0,32.0,44.0,50.0,4.0,10.0,5.0,4.0,6.0,145.70542416570717
58101.0,0.023,614.0,39.0,75.0,52.0,5.0,16.0,9.0,3.0,14.0,42.28214674587273
58102.0,0.6890000000000001,532.0,0.0,62.0,58.0,5.0,2.0,3.0,2.0,15.0,145.70542416570717
58103.0,0.002,166.0,32.0,33.0,85.0,1.0,22.0,9.0,3.0,17.0,42.28214674587273
58104.0,0.20600000000000002,581.0,39.0,68.0,69.0,5.0,7.0,5.0,4.0,20.0,42.28214674587273
58105.0,0.166,144.0,32.0,30.0,72.0,4.0,10.0,6.0,4.0,6.0,42.28214674587273
58106.0,0.6659999999999999,412.0,32.0,52.0,50.0,5.0,7.0,6.0,2.0,6.0,145.70542416570717
58107.0,0.7490000000000001,215.0,44.0,36.0,50.0,5.0,8.0,6.0,2.0,20.0,145.70542416570717
58108.0,0.249,67.0,32.0,25.0,80.0,5.0,4.0,3.0,1.0,14.0,47.11130499174733
58109.0,0.125,298.0,20.0,48.0,100.0,5.0,8.0,7.0,2.0,1.0,42.28214674587273
58110.0,0.6629999999999999,461.0,32.0,59.0,50.0,5.0,4.0,3.0,2.0,12.0,145.70542416570717
58111.0,0.401,466.0,32.0,59.0,50.0,5.0,8.0,6.0,2.0,8.0,145.70542416570717
58112.0,0.41600000000000004,111.0,32.0,36.0,90.0,5.0,5.0,4.0,2.0,11.0,145.70542416570717
58113.0,0.43700000000000006,6.0,10.0,19.0,100.0,5.0,5.0,4.0,1.0,11.0,145.70542416570717
58114.0,0.083,179.0,32.0,45.0,50.0,5.0,10.0,3.0,5.0,17.0,42.28214674587273
58115.0,0.166,354.0,32.0,48.0,68.0,5.0,8.0,3.0,5.0,17.0,42.28214674587273
58116.0,0.879,113.0,32.0,27.0,85.0,5.0,7.0,6.0,4.0,11.0,145.70542416570717
58117.0,0.7490000000000001,217.0,32.0,36.0,72.0,5.0,5.0,4.0,2.0,10.0,145.70542416570717
58118.0,0.6659999999999999,403.0,32.0,54.0,85.0,5.0,5.0,4.0,4.0,19.0,145.70542416570717
58119.0,0.094,235.0,32.0,38.0,50.0,1.0,16.0,8.0,3.0,14.0,42.28214674587273
58120.0,0.75,382.0,32.0,55.0,50.0,5.0,9.0,7.0,5.0,4.0,145.70542416570717
58121.0,0.077,482.0,34.0,59.0,50.0,8.0,9.0,1.0,0.0,12.0,42.28214674587273
58122.0,0.23199999999999998,39.0,10.0,22.0,95.0,5.0,5.0,4.0,1.0,17.0,42.28214674587273
58123.0,0.068,396.0,32.0,53.0,50.0,5.0,4.0,3.0,2.0,8.0,42.28214674587273
58124.0,1.0,429.0,32.0,54.0,92.0,5.0,7.0,5.0,4.0,3.0,145.70542416570717
58125.0,0.33299999999999996,287.0,32.0,43.0,50.0,5.0,6.0,4.0,2.0,17.0,140.50445246814928
58126.0,0.6659999999999999,415.0,32.0,53.0,50.0,5.0,11.0,6.0,0.0,6.0,145.70542416570717
58127.0,0.9390000000000001,242.0,25.0,47.0,50.0,5.0,8.0,6.0,2.0,8.0,145.70542416570717
58128.0,0.496,249.0,34.0,39.0,50.0,3.0,9.0,6.0,4.0,15.0,145.70542416570717
58129.0,0.405,334.0,32.0,48.0,50.0,1.0,17.0,9.0,5.0,19.0,145.70542416570717
58130.0,0.166,391.0,25.0,69.0,53.0,5.0,16.0,9.0,3.0,2.0,42.28214674587273
58131.0,0.8440000000000001,274.0,25.0,54.0,85.0,5.0,5.0,4.0,2.0,6.0,145.70542416570717
58132.0,0.321,504.0,44.0,61.0,50.0,1.0,11.0,4.0,4.0,15.0,140.50445246814928
58133.0,0.5489999999999999,528.0,0.0,62.0,50.0,1.0,16.0,9.0,3.0,13.0,145.70542416570717
58134.0,0.166,582.0,39.0,68.0,73.0,5.0,3.0,2.0,2.0,20.0,42.28214674587273
58135.0,0.833,425.0,32.0,56.0,50.0,5.0,7.0,7.0,2.0,16.0,145.70542416570717
58136.0,0.6729999999999999,480.0,32.0,60.0,50.0,5.0,13.0,3.0,5.0,20.0,145.70542416570717
58137.0,0.217,56.0,32.0,27.0,90.0,5.0,7.0,5.0,4.0,15.0,42.28214674587273
58138.0,0.083,212.0,32.0,36.0,50.0,5.0,13.0,8.0,5.0,18.0,42.28214674587273
58139.0,0.41600000000000004,213.0,32.0,36.0,50.0,5.0,8.0,5.0,2.0,16.0,145.70542416570717
58140.0,0.05,205.0,32.0,35.0,76.0,5.0,5.0,4.0,2.0,12.0,42.28214674587273
58141.0,0.25,159.0,32.0,33.0,51.0,5.0,9.0,7.0,4.0,20.0,47.11130499174733
58142.0,0.071,173.0,32.0,32.0,68.0,5.0,2.0,3.0,2.0,15.0,42.28214674587273
58143.0,0.524,313.0,32.0,44.0,50.0,5.0,5.0,4.0,2.0,17.0,145.70542416570717
58144.0,0.083,281.0,32.0,54.0,50.0,7.0,9.0,5.0,4.0,15.0,42.28214674587273
58145.0,0.271,131.0,32.0,35.0,100.0,5.0,3.0,4.0,2.0,15.0,71.432406386856
58146.0,0.509,363.0,32.0,50.0,50.0,5.0,13.0,8.0,5.0,17.0,145.70542416570717
58147.0,0.289,464.0,0.0,56.0,50.0,6.0,18.0,8.0,3.0,7.0,88.34888328943308
58148.0,0.583,486.0,32.0,58.0,50.0,3.0,10.0,6.0,4.0,14.0,145.70542416570717
58149.0,0.517,79.0,32.0,25.0,100.0,2.0,7.0,6.0,4.0,15.0,145.70542416570717
58150.0,0.191,171.0,32.0,33.0,100.0,1.0,14.0,8.0,3.0,8.0,42.28214674587273
58151.0,0.39299999999999996,333.0,32.0,45.0,50.0,5.0,11.0,5.0,3.0,19.0,145.70542416570717
58152.0,0.6659999999999999,540.0,39.0,82.0,50.0,2.0,14.0,8.0,5.0,15.0,145.70542416570717
58153.0,0.75,441.0,34.0,60.0,50.0,5.0,3.0,3.0,1.0,16.0,145.70542416570717
58154.0,0.532,221.0,32.0,44.0,51.0,5.0,8.0,4.0,4.0,19.0,145.70542416570717
58155.0,0.17300000000000001,148.0,25.0,30.0,54.0,5.0,10.0,7.0,4.0,14.0,42.28214674587273
58156.0,0.12,508.0,38.0,62.0,50.0,5.0,15.0,8.0,5.0,17.0,42.28214674587273
58157.0,0.25,578.0,39.0,73.0,50.0,5.0,8.0,5.0,5.0,13.0,47.11130499174733
58158.0,0.499,487.0,0.0,60.0,57.0,5.0,9.0,5.0,5.0,5.0,145.70542416570717
58159.0,0.519,417.0,29.0,63.0,50.0,5.0,4.0,3.0,2.0,18.0,145.70542416570717
58160.0,0.27,203.0,25.0,49.0,52.0,6.0,17.0,5.0,3.0,16.0,71.432406386856
58161.0,0.7490000000000001,186.0,10.0,36.0,90.0,5.0,5.0,3.0,1.0,20.0,145.70542416570717
